id,date,text,hashtags,name_mentions,handle_mentions,source,likes,retweets
1554632140662390784,2022-08-03 00:56:00+00:00,".@ZoeyStarkWWE heard @WWE_MandyRose's message loud and clear. 👀

#WWENXT https://t.co/GnDETCjYWH",WWENXT,"Zoey Stark,Mandy","ZoeyStarkWWE,WWE_MandyRose",Grabyo,1768,290
1554628857361219587,2022-08-03 00:42:57+00:00,"The sadistic mind games continue for #JDMcDonagh. 🖊️🩸 

#WWENXT @bronbreakkerwwe https://t.co/wGfNzmXvR4","JDMcDonagh,WWENXT",Bronson Steiner,bronbreakkerwwe,Grabyo,1442,237
1554625309621817345,2022-08-03 00:28:52+00:00,".@WWEFrazer is stepping up and showing off for @Carmelo_WWE's North American Title Open Challenge! 

#WWENXT https://t.co/vZjVn6ljSl",WWENXT,"Nathan Frazer,Carmelo Hayes","WWEFrazer,Carmelo_WWE",Grabyo,654,138
1554623006789476352,2022-08-03 00:19:42+00:00,"We're down to the final two teams!

Will #ToxicAttraction or @Katana_WWE &amp; @wwekayden become the new #WWENXT Women'… https://t.co/OcWKgxCsK9","ToxicAttraction,WWENXT","Kacy Catanzaro,Lacey Lane","Katana_WWE,wwekayden",Grabyo,2124,240
1554611689068314624,2022-08-02 23:34:44+00:00,"Get a look behind the scenes at the #SummerSlam Tryout in Nashville where @TripleH, @HeymanHustle, NBA All-Star… https://t.co/lpl2z73dcs",SummerSlam,"Triple H,Paul Heyman","TripleH,HeymanHustle",Sprinklr Publishing,1271,186
1554602952278638593,2022-08-02 23:00:01+00:00,"Join us at the #WrestleMania Launch Party at @SoFiStadium on Thursday, August 11th! WWE Superstars, @SnoopDogg,… https://t.co/oLtBtek2w3",WrestleMania,"SoFi Stadium,Snoop Dogg","SoFiStadium,SnoopDogg",Sprinklr Publishing,2100,1351
1554587850670211078,2022-08-02 22:00:01+00:00,"TONIGHT on #WWENXT 2.0

2️⃣ Tag Team TItle Matches
😈 @WWENXT Women's Champion @WWE_MandyRose vs. @SarrayWWE 
👀 FALL… https://t.co/TvNKaCtSZ2",WWENXT,"WWE NXT,Mandy,☀️SARRAY☀️","WWENXT,WWE_MandyRose,SarrayWWE",Sprinklr Publishing,1031,193
1554576739015221253,2022-08-02 21:15:51+00:00,"Ahead of @LoganPaul’s match at #SummerSlam, @TripleH appeared on Logan Paul’s @impaulsive podcast for an in-depth i… https://t.co/XF7e1Y5OYF",SummerSlam,"Logan Paul,Triple H,Impaulsive","LoganPaul,TripleH,impaulsive",Twitter Web App,864,126
1554557655980552192,2022-08-02 20:00:02+00:00,Get ready for @WWERomanReigns vs. @DMcIntyreWWE with the WWE Undisputed Universal Championship on the line at… https://t.co/Xv2KGV5kdk,,"Roman Reigns,Drew McIntyre","WWERomanReigns,DMcIntyreWWE",TweetDeck,6670,710
1554550099883311112,2022-08-02 19:30:00+00:00,"🎶 𝑶𝒏 𝑻𝒉𝒊𝒔 𝑫𝒂𝒚... 🎶

@EdgeRatedR https://t.co/BKkzJQw8aj",,Adam (Edge) Copeland,EdgeRatedR,Twitter Media Studio,6354,857
1554545662460628993,2022-08-02 19:12:22+00:00,"🎧 A MUST-WATCH 🎧

@TripleH 
@LoganPaul 
@impaulsive https://t.co/9txoFTKHUn",,"Triple H,Logan Paul,Impaulsive","TripleH,LoganPaul,impaulsive",Twitter Web App,3735,271
1554544809196634112,2022-08-02 19:08:59+00:00,What's your favorite @BeckyLynchWWE moment of all time?,,The Man,BeckyLynchWWE,Twitter Web App,3977,262
1554540379436892162,2022-08-02 18:51:23+00:00,"Who was the star of #WWERaw last night?

#WWETop10 https://t.co/vFAJZaW873","WWERaw,WWETop10",,,Grabyo,936,141
1554522772788887556,2022-08-02 17:41:25+00:00,What's your favorite @itsBayleyWWE moment of all time?,,Bayley,itsBayleyWWE,Twitter Web App,2886,173
1554515700026335234,2022-08-02 17:13:19+00:00,"That birthday selfie hits different. 

Happy birthday to THE YOUNGEST Mr. #MITB of all time, @_Theory1! https://t.co/fXD3WddijD",MITB,Theory,_Theory1,Twitter Web App,4179,403
1554504800716427266,2022-08-02 16:30:00+00:00,"TONIGHT on #WWENXT 2.0

Get ready for 2️⃣ @WWENXT Tag Team Championship matches, a Falls Count Anywhere Match and s… https://t.co/10y5Z1Bs9Y",WWENXT,WWE NXT,WWENXT,Twitter Media Studio,631,114
1554482158584184834,2022-08-02 15:00:02+00:00,"Point your finger at Gage at your own risk 😳

@Goldberg @The305MVP 

#WWERaw, 8/2/21 ⤵️ https://t.co/bSkENAXz4I",WWERaw,"Bill Goldberg,MVP","Goldberg,The305MVP",Sprinklr Publishing,1127,117
1554414490120327169,2022-08-02 10:31:08+00:00,"THIS FRIDAY

What will happen on the first #SmackDown after #SummerSlam as the road to #WWECastle continues? https://t.co/rblL4yMCTv","SmackDown,SummerSlam,WWECastle",,,Grabyo,1496,228
1554316451460354048,2022-08-02 04:01:34+00:00,EXCLUSIVE: WWE Hall of Famer @BookerT5x weighs in on next Monday's #USTitle Match between @fightbobby and… https://t.co/CEqJhj2t2j,USTitle,"Booker T. Huffman,Bobby Lashley","BookerT5x,fightbobby",Grabyo,1194,209
1554312181004599297,2022-08-02 03:44:36+00:00,"EXCLUSIVE: With former #USChampion @mikethemiz by his side, does @NXTCiampa have what it takes to dethrone… https://t.co/t5f07qiSPP",USChampion,"The Miz,BLACKHEART","mikethemiz,NXTCiampa",Grabyo,2748,358
1554307230400389122,2022-08-02 03:24:56+00:00,"𝑺𝒆𝒕𝒉 ""𝑴𝒆𝒎𝒆𝒊𝒏'"" 𝑹𝒐𝒍𝒍𝒊𝒏𝒔

@WWERollins 
#RAWTalk 
@peacockTV https://t.co/cw2VLSOD8E",RAWTalk,"Seth “Freakin’” Rollins,Peacock","WWERollins,peacockTV",Twitter Web App,3970,309
1554306313282281475,2022-08-02 03:21:17+00:00,"Left speechless by @MontezFordWWE and @AngeloDawkins right now...

#RAWTalk
@peacockTV https://t.co/qk60I5ewc7",RAWTalk,"𝕂𝕚𝕟𝕘 𝕋𝕖𝕫,Angelo Dawkins,Peacock","MontezFordWWE,AngeloDawkins,peacockTV",Grabyo,2268,327
1554301395146268684,2022-08-02 03:01:44+00:00,".@EdgeRatedR just speared @DomMysterio35!!!

@FinnBalor @ArcherofInfamy @RheaRipley_WWE #WWERaw https://t.co/5qDzV45JHD",WWERaw,"Adam (Edge) Copeland,Dominik,Finn Bálor,Damian Priest,RheaRipley_WWE","EdgeRatedR,DomMysterio35,FinnBalor,ArcherOfInfamy,RheaRipley_WWE",Grabyo,5509,740
1554300455500582913,2022-08-02 02:58:00+00:00,"#AndStill 

@WWEUsos retain the Undisputed WWE #TagTeamTitles against @reymysterio &amp; @DomMysterio35 on #WWERaw! https://t.co/uQ6sh6xD9S","AndStill,TagTeamTitles,WWERaw","The Usos,♛Rey Mysterio❔,Dominik","WWEUsos,reymysterio,DomMysterio35",Twitter Web App,5270,645
1554298798830149633,2022-08-02 02:51:25+00:00,"Can @reymysterio &amp; @DomMysterio35 regain those #TagTeamTitles or will @WWEUsos show why they are the ONES?

#WWERaw https://t.co/8ia3d8PCQo","TagTeamTitles,WWERaw","♛Rey Mysterio❔,Dominik,The Usos","reymysterio,DomMysterio35,WWEUsos",Grabyo,1301,260
1554296534388379650,2022-08-02 02:42:25+00:00,Witness exclusive footage of @BrockLesnar following the chaotic Last Man Standing Match at #SummerSlam. What does t… https://t.co/f6Vq8gJmGR,SummerSlam,Brock Lesnar,BrockLesnar,Grabyo,3467,586
1554295245445242880,2022-08-02 02:37:18+00:00,Who ya got in the Undisputed WWE #TagTeamTitles Match up next on #WWERaw?,"TagTeamTitles,WWERaw",,,Twitter Web App,888,146
1554293901627985923,2022-08-02 02:31:58+00:00,"CIAMPA DOES IT!

@NXTCiampa will face @fightbobby for the #USTitle next Monday on #WWERaw!

@mikethemiz https://t.co/F3Vpt0TomL","USTitle,WWERaw","BLACKHEART,Bobby Lashley,The Miz","NXTCiampa,fightbobby,mikethemiz",Grabyo,3747,520
1554292986254692358,2022-08-02 02:28:19+00:00,"If you didn't know just how vicious @NXTCiampa can get, @AJStylesOrg could tell you!

#WWERaw https://t.co/NXU7JSz6l3",WWERaw,"BLACKHEART,AJ Styles","NXTCiampa,AJStylesOrg",Grabyo,2426,377
1554291323129176067,2022-08-02 02:21:43+00:00,"Who else is happy to see these two back together on commentary?!

@BookerT5X @WWEGraves #WWERaw https://t.co/N8A2pGW3p5",WWERaw,"Booker T. Huffman,Corey Graves","BookerT5x,WWEGraves",Grabyo,2457,330
1554289253655482374,2022-08-02 02:13:30+00:00,"What's your favorite @FightOwensFight fact?!

#WWERaw https://t.co/XHH2alKYyi",WWERaw,Kevin,FightOwensFight,Grabyo,4172,323
1554287947255537671,2022-08-02 02:08:18+00:00,"HERE. FOR. THIS.

#WWERaw

@BiancaBelairWWE @AlexaBliss_WWE @WWEAsuka @itsBayleyWWE @shirai_io @ImKingKota https://t.co/eU9SFyxHBI",WWERaw,"Bianca Belair,Lexi (Kaufman) Cabrera,ASUKA / 明日華,Bayley,IYO SKY,𝖈𝖍𝖆𝖗𝖑𝖎𝖊𝖌𝖎𝖗𝖑 🎮","BiancaBelairWWE,AlexaBliss_WWE,WWEAsuka,itsBayleyWWE,shirai_io,ImKingKota",Grabyo,3543,695
1554287082444570629,2022-08-02 02:04:52+00:00,"👏👏👏👏👏👏👏

#WWERaw https://t.co/02OaORwbEv",WWERaw,,,Grabyo,2639,482
1554286203251396609,2022-08-02 02:01:22+00:00,"Looks like #WWERaw Women's Champion @BiancaBelairWWE might have some backup!

@AlexaBliss_WWE @WWEAsuka https://t.co/kgvIBhle5F",WWERaw,"Bianca Belair,Lexi (Kaufman) Cabrera,ASUKA / 明日華","BiancaBelairWWE,AlexaBliss_WWE,WWEAsuka",Grabyo,2819,530
1554282742069739522,2022-08-02 01:47:37+00:00,"*mic drop* 😲

@itsBayleyWWE @ImKingKota @shirai_io #WWERaw https://t.co/HuyKBmIUr1",WWERaw,"Bayley,𝖈𝖍𝖆𝖗𝖑𝖎𝖊𝖌𝖎𝖗𝖑 🎮,IYO SKY","itsBayleyWWE,ImKingKota,shirai_io",Grabyo,4466,740
1554282610905456642,2022-08-02 01:47:06+00:00,"The #WWETryouts during #SummerSlam weekend were incredible!!

@TripleH
👋 @DwightHoward https://t.co/Gd8PyEJi5q","WWETryouts,SummerSlam","Triple H,Dwight Howard","TripleH,DwightHoward",Grabyo,1093,224
1554280918944284673,2022-08-02 01:40:22+00:00,"The Rated-R Superstar @EdgeRatedR is ready to end #TheJudgmentDay!

@FinnBalor @ArcherofInfamy @RheaRipley_WWE… https://t.co/44Gg6OSYcx",TheJudgmentDay,"Adam (Edge) Copeland,Finn Bálor,Damian Priest,RheaRipley_WWE","EdgeRatedR,FinnBalor,ArcherOfInfamy,RheaRipley_WWE",Grabyo,4193,665
1554279822783913988,2022-08-02 01:36:01+00:00,"You love to hear it! 😂

@EdgeRatedR
#WWERaw https://t.co/44wc4YaKR7",WWERaw,Adam (Edge) Copeland,EdgeRatedR,Grabyo,2968,550
1554279740084715522,2022-08-02 01:35:41+00:00,"Looks like @EdgeRatedR isn't the only return here!!! ❤️❤️❤️

@alterbridge 
#WWERaw https://t.co/Il3zy1qe0X",WWERaw,"Adam (Edge) Copeland,Alter Bridge","EdgeRatedR,alterbridge",Grabyo,6650,1201
1554278075432574976,2022-08-02 01:29:04+00:00,"UP NEXT on #WWERaw

@EdgeRatedR! https://t.co/dq2ZwfRZx2",WWERaw,Adam (Edge) Copeland,EdgeRatedR,Grabyo,4613,470
1554277298899124224,2022-08-02 01:25:59+00:00,"TONIGHT on #WWERaw

@NXTCiampa vs. @AJStylesOrg
The winner faces @fightbobby for the #USTitle https://t.co/HnzNXGrFGb","WWERaw,USTitle","BLACKHEART,AJ Styles,Bobby Lashley","NXTCiampa,AJStylesOrg,fightbobby",Grabyo,2129,328
1554277181311836161,2022-08-02 01:25:31+00:00,"THIS IS AWE-SOME!

@NXTCiampa @AJStylesOrg @HEELZiggler
#WWERaw https://t.co/f8pd1ltGl9",WWERaw,"BLACKHEART,AJ Styles,Nic Nemeth","NXTCiampa,AJStylesOrg,HEELZiggler",Grabyo,1592,252
1554275934768963585,2022-08-02 01:20:34+00:00,#ThankYouBecky,ThankYouBecky,,,Twitter Web App,13103,1399
1554274811098329088,2022-08-02 01:16:06+00:00,"After suffering a separated shoulder at #SummerSlam, @BeckyLynchWWE’s injury was further exacerbated after an attac… https://t.co/YUKMVwluXE",SummerSlam,The Man,BeckyLynchWWE,Twitter Web App,7921,1330
1554274189917421570,2022-08-02 01:13:38+00:00,"#WWERaw Women's Champion @BiancaBelairWWE goes on-on-one with IYO SKY tonight!

@itsBayleyWWE @ImKingKota https://t.co/sXqpczGBxd",WWERaw,"Bianca Belair,Bayley,𝖈𝖍𝖆𝖗𝖑𝖎𝖊𝖌𝖎𝖗𝖑 🎮","BiancaBelairWWE,itsBayleyWWE,ImKingKota",Grabyo,6031,775
1554272997824937984,2022-08-02 01:08:54+00:00,"Looks like @itsBayleyWWE, @ImKingKota and IYO SKY aren't finished yet tonight!!

#WWERaw https://t.co/qFUp9RJLId",WWERaw,"Bayley,𝖈𝖍𝖆𝖗𝖑𝖎𝖊𝖌𝖎𝖗𝖑 🎮","itsBayleyWWE,ImKingKota",Grabyo,4225,741
1554270802085920768,2022-08-02 01:00:10+00:00,.@DMcIntyreWWE challenges @WWERomanReigns for the Undisputed WWE Universal Championship at #WWECastle on September… https://t.co/5M50PAg75k,WWECastle,"Drew McIntyre,Roman Reigns","DMcIntyreWWE,WWERomanReigns",Grabyo,5787,865
1554269620982382593,2022-08-02 00:55:29+00:00,"Who wants to see @WWERollins vs. @MontezFordWWE II?

#WWERaw https://t.co/3zqG9Gbt0Q",WWERaw,"Seth “Freakin’” Rollins,𝕂𝕚𝕟𝕘 𝕋𝕖𝕫","WWERollins,MontezFordWWE",Grabyo,2526,375
1554266915283079174,2022-08-02 00:44:44+00:00,"OMG, @MontezFordWWE! 😳😳😳
You hear this, @CodyRhodes?!

@WWERollins sure did.....
#WWERaw https://t.co/FpIq2wuR3L",WWERaw,"𝕂𝕚𝕟𝕘 𝕋𝕖𝕫,Cody Rhodes,Seth “Freakin’” Rollins","MontezFordWWE,CodyRhodes,WWERollins",Grabyo,3981,594
1554265728303464449,2022-08-02 00:40:01+00:00,"""Now that @SuperKingofBros is out of the picture, I can turn my attention to @WWERomanReigns and the WWE Undisputed… https://t.co/bzYn92UuLI",,"matthew riddle,Roman Reigns","SuperKingofBros,WWERomanReigns",Grabyo,9647,997
1554264859214233602,2022-08-02 00:36:33+00:00,"Still in shock, @AJStylesOrg! 😲

#WWERaw https://t.co/KYvYLGlIcd",WWERaw,AJ Styles,AJStylesOrg,Grabyo,7750,1290
1554264656847446021,2022-08-02 00:35:45+00:00,"What is this all about, @itsBayleyWWE?! We want answers!!

@ImKingKota @shirai_io #WWERaw https://t.co/ex68wYufvk",WWERaw,"Bayley,𝖈𝖍𝖆𝖗𝖑𝖎𝖊𝖌𝖎𝖗𝖑 🎮,IYO SKY","itsBayleyWWE,ImKingKota,shirai_io",Grabyo,3292,658
1554263775200559105,2022-08-02 00:32:15+00:00,"Who will go on to face @AJStylesOrg for a #USTitle opportunity?

#WWERaw","USTitle,WWERaw",AJ Styles,AJStylesOrg,Twitter Web App,928,141
1554263022616576001,2022-08-02 00:29:16+00:00,"Who will get one step closer to challenging #USChampion @fightbobby?

@AliWWE vs. @mikethemiz vs. @AJStylesOrg RIGH… https://t.co/TNiGXyKhjf",USChampion,"Bobby Lashley,Mustafa Ali / Adeel Alam,The Miz,AJ Styles","fightbobby,AliWWE,mikethemiz,AJStylesOrg",Grabyo,1469,277
1554262128491634688,2022-08-02 00:25:42+00:00,"#SummerSlam winner @LoganPaul cannot wait to get back into a @WWE ring!

PLUS: As revealed on #WWERaw, @TripleH wil… https://t.co/EopHpLkvoa","SummerSlam,WWERaw","Logan Paul,WWE,Triple H","LoganPaul,WWE,TripleH",Grabyo,2080,326
1554262091472805889,2022-08-02 00:25:34+00:00,"TONIGHT on #WWERaw 

@AlexaBliss_WWE vs. @WWEAsuka",WWERaw,"Lexi (Kaufman) Cabrera,ASUKA / 明日華","AlexaBliss_WWE,WWEAsuka",Twitter Web App,2840,304
1554260717762666498,2022-08-02 00:20:06+00:00,"lol

@mikethemiz @LoganPaul #WWERaw https://t.co/gDPoYnvc6D",WWERaw,"The Miz,Logan Paul","mikethemiz,LoganPaul",Grabyo,4819,405
1554260542835097601,2022-08-02 00:19:24+00:00,"The legendary lineage of the #USTitle. Held by countless legends, icons and Hall of Famers.

Who will be next to ch… https://t.co/lRS2YtQ7sO",USTitle,,,Twitter Web App,5331,658
1554259966357291008,2022-08-02 00:17:07+00:00,"Looks like we have the answers from @itsBayleyWWE now!! 😲

#WWERaw https://t.co/GLbglomqMT",WWERaw,Bayley,itsBayleyWWE,Grabyo,3602,665
1554259459882598400,2022-08-02 00:15:06+00:00,"THE MAN is back on #WWERaw!

@BeckyLynchWWE delivers the 🔥🎤. https://t.co/xbRagMqsLW",WWERaw,The Man,BeckyLynchWWE,Grabyo,4848,896
1554259258073661442,2022-08-02 00:14:18+00:00,All the respect and appreciation for @BeckyLynchWWE from #WWERaw Women's Champion @BiancaBelairWWE and the… https://t.co/HuMIOjL63r,WWERaw,"The Man,Bianca Belair","BeckyLynchWWE,BiancaBelairWWE",Grabyo,4957,975
1554257587121561605,2022-08-02 00:07:40+00:00,"Who else missed THIS @BeckyLynchWWE? ❤️

#WWERaw https://t.co/kqiPjOKHrM",WWERaw,The Man,BeckyLynchWWE,Grabyo,13321,1083
1554257246703570944,2022-08-02 00:06:18+00:00,"""At #SummerSlam, I am happy to say I finally remembered who the hell I am."" - @BeckyLynchWWE

#WWERaw https://t.co/R0mLv1Qubg","SummerSlam,WWERaw",The Man,BeckyLynchWWE,Grabyo,7419,883
1554256535550935040,2022-08-02 00:03:29+00:00,"👀 @BeckyLynchWWE

#WWERaw https://t.co/ToSnCpBiyQ",WWERaw,The Man,BeckyLynchWWE,Grabyo,2781,514
1554256067080720392,2022-08-02 00:01:37+00:00,#WWERaw starts RIGHT NOW!!,WWERaw,,,Twitter Web App,3988,329
1554242830759067648,2022-08-01 23:09:01+00:00,"Relive the very best of #SummerSlam with ""Unbeatable SummerSlam Moments,"" presented by @Xfinity! https://t.co/QTNL1xNmGP",SummerSlam,Xfinity,Xfinity,Twitter Web App,3746,428
1554239329517682688,2022-08-01 22:55:07+00:00,An exclusive look at @mikethemiz’s preparation for his #SummerSlam showdown with @LoganPaul at The Biggest Event of… https://t.co/zmnWCs3ZFh,SummerSlam,"The Miz,Logan Paul","mikethemiz,LoganPaul",Sprinklr Publishing,967,159
1554225459667390465,2022-08-01 22:00:00+00:00,"700 days as Champion. Last Man Standing.

Acknowledge him. 

@WWERomanReigns @HeymanHustle https://t.co/c5VxihzYwI",,"Roman Reigns,Paul Heyman","WWERomanReigns,HeymanHustle",Sprinklr Publishing,16841,2001
1554220285037002752,2022-08-01 21:39:26+00:00,"TONIGHT on #WWERaw
@reymysterio &amp; @DomMysterio35 challenge @WWEUsos for the WWE Undisputed #TagTeamTitles!

#WWENow… https://t.co/ugpL5mgB6T","WWERaw,TagTeamTitles,WWENow","♛Rey Mysterio❔,Dominik,The Usos","reymysterio,DomMysterio35,WWEUsos",Grabyo,1223,215
1554210379231887362,2022-08-01 21:00:04+00:00,"TONIGHT on #WWERaw!

🔴 @WWEUsos defend against @reymysterio &amp; @DomMysterio35 
🔴 A pair of Triple Threat Matches to… https://t.co/lrp4hAZpYu",WWERaw,"The Usos,♛Rey Mysterio❔,Dominik","WWEUsos,reymysterio,DomMysterio35",Sprinklr Publishing,5455,776
1554202736371109891,2022-08-01 20:29:42+00:00,"BREAKING: Following her attack on a WWE Official at #SummerSlam, @RondaRousey has been fined and suspended.… https://t.co/kYoGiDKEIa",SummerSlam,Ronda Rousey,RondaRousey,Sprinklr Publishing,8299,1115
1554195263572647938,2022-08-01 20:00:01+00:00,POV: Aboard @BrockLesnar's tractor https://t.co/eeq8xbnXUO,,Brock Lesnar,BrockLesnar,Sprinklr Publishing,7262,1004
1554180162182422528,2022-08-01 19:00:00+00:00,"Unstoppable Greatness.☝️

@WWERomanReigns @HeymanHustle https://t.co/2i9AmUTaag",,"Roman Reigns,Paul Heyman","WWERomanReigns,HeymanHustle",Sprinklr Publishing,9249,1069
1554177788470599692,2022-08-01 18:50:34+00:00,"""D-Von! Get the candles!"" 

Happy birthday to WWE Hall of Famer @TestifyDVon! https://t.co/N6vn51sn9M",,D-von Dudley HOF,TestifyDVon,Sprinklr Publishing,4361,357
1554165078567567362,2022-08-01 18:00:04+00:00,"⚖️

#TheJudgmentDay @RheaRipley_WWE https://t.co/WVVCVknpHr",TheJudgmentDay,RheaRipley_WWE,RheaRipley_WWE,Sprinklr Publishing,6653,602
1554149962224730114,2022-08-01 17:00:00+00:00,"With #SummerSlam in the rearview, who will make the biggest statement tonight on #WWERaw?","SummerSlam,WWERaw",,,Sprinklr Publishing,5245,437
1554134871043448833,2022-08-01 16:00:02+00:00,"Look back at these rare @reymysterio matches you GOTTA see! 

#MonthOfMysterio #WWEPlaylist https://t.co/tnekYYf78C","MonthOfMysterio,WWEPlaylist",♛Rey Mysterio❔,reymysterio,Sprinklr Publishing,797,156
1554119763445571584,2022-08-01 15:00:00+00:00,"Phenomenal teamwork!

#WWERaw @HEELZiggler @AJStylesOrg https://t.co/Ezgb573Ncg",WWERaw,"Nic Nemeth,AJ Styles","HEELZiggler,AJStylesOrg",Sprinklr Publishing,1964,190
1554104666409009158,2022-08-01 14:00:00+00:00,"off the ladder ✅
with a chair ✅
through a table ✅

@EdgeRatedR 

#SmackDown, 8/1/08 https://t.co/8q4GrhQR86",SmackDown,Adam (Edge) Copeland,EdgeRatedR,Sprinklr Publishing,1765,206
1554074464207441920,2022-08-01 12:00:00+00:00,What was the #SummerSlam Match of the Night? https://t.co/VpGOO6Kgq5,SummerSlam,,,Sprinklr Publishing,5502,436
1554044781411667970,2022-08-01 10:02:03+00:00,"What happens when WWE referees get attacked?! 👀

#WWETop10 https://t.co/80a95tKRwC",WWETop10,,,Grabyo,1335,190
1553983868327395328,2022-08-01 06:00:00+00:00,"Who had THE BEST Instagram photo of the week?

https://t.co/LUGohUZdrW",,,,Sprinklr Publishing,885,119
1553941637679779840,2022-08-01 03:12:11+00:00,"Smooth catch, @WWERomanReigns. 😉

#SummerSlam https://t.co/t4gk3yEZru",SummerSlam,Roman Reigns,WWERomanReigns,Twitter Media Studio,13272,1731
1553938569324105728,2022-08-01 03:00:00+00:00,.@HeymanHustle joins @AETV’s WWE Smack Talk to dissect the epic rivalry between @RealKurtAngle and @BrockLesnar! Al… https://t.co/z8QFsTTnWi,,"Paul Heyman,A&E,Kurt Angle,Brock Lesnar","HeymanHustle,AETV,RealKurtAngle,BrockLesnar",Sprinklr Publishing,1680,157
1553893270329204736,2022-08-01 00:00:00+00:00,"Hear @RealKurtAngle's story like never before during an all-new episode of Biography: WWE Legends, starting right n… https://t.co/cNqUiMvUsD",,Kurt Angle,RealKurtAngle,Sprinklr Publishing,715,118
1553860642192429061,2022-07-31 21:50:21+00:00,#WWERaw after #SummerSlam predictions ⤵️,"WWERaw,SummerSlam",,,Twitter Web App,3937,281
1553832875908386816,2022-07-31 20:00:01+00:00,Tune in tonight to witness @RealKurtAngle's journey and legendary rise to WWE fame at 8/7c as part of @WWEonAE's Su… https://t.co/o7kt6bzqJX,,"Kurt Angle,WWE on A&E","RealKurtAngle,WWEonAE",Sprinklr Publishing,948,158
1553813314609860609,2022-07-31 18:42:17+00:00,"What's next for @RondaRousey? 👀

#SummerSlam https://t.co/McKKKkKcL1",SummerSlam,Ronda Rousey,RondaRousey,Twitter Media Studio,2392,292
1553812305883938818,2022-07-31 18:38:16+00:00,Still reeling from @LoganPaul's first singles match at #SummerSlam! https://t.co/WXmBuU6UTv,SummerSlam,Logan Paul,LoganPaul,Twitter Media Studio,2187,176
1553802676487573504,2022-07-31 18:00:00+00:00,Who snapped the most must-see Instagram photos of the week? 📸 https://t.co/NzAZbGM2PA https://t.co/RV9PgZt5F1,,,,Sprinklr Publishing,2741,166
1553797077620166658,2022-07-31 17:37:46+00:00,"Name @BrockLesnar's tractor.

#SummerSlam https://t.co/F4OMz6IRL6",SummerSlam,Brock Lesnar,BrockLesnar,Twitter Web App,8957,664
1553785998433304578,2022-07-31 16:53:44+00:00,"Looks like @RondaRousey isn't the ONLY one who likes to attack WWE referees! 👀

#WWETop10 https://t.co/qp5wLJHzlN",WWETop10,Ronda Rousey,RondaRousey,Grabyo,1274,199
1553775082060894211,2022-07-31 16:10:21+00:00,"In a classic #SmackDown moment, Eddie Guerrero returned home to El Paso after #SummerSlam! https://t.co/wc8HM01grz","SmackDown,SummerSlam",,,Twitter Media Studio,3396,569
1553767965341917184,2022-07-31 15:42:05+00:00,What was the #SummerSlam moment of the night? https://t.co/kzfZqTdxL3,SummerSlam,,,Twitter Web App,10705,863
1553761698233942016,2022-07-31 15:17:11+00:00,"Shocking returns, redemption and a TRACTOR!!

#WWENow recaps an unforgettable #SummerSlam in Nashville! https://t.co/qzYJ3uDpaQ","WWENow,SummerSlam",,,Twitter Media Studio,2527,333
1553727178713567233,2022-07-31 13:00:00+00:00,"In a match billed as “One last time. One last match,” @WWERomanReigns and @BrockLesnar wrote a brutal and epic fina… https://t.co/bpNMPrj8uS",,"Roman Reigns,Brock Lesnar","WWERomanReigns,BrockLesnar",Sprinklr Publishing,6020,673
1553712076522242049,2022-07-31 12:00:00+00:00,".@YaOnlyLivvOnce faced her biggest challenge to date, defending her first-ever #SmackDown Women’s Title against… https://t.co/U1OIy5awa8",SmackDown,LIV Morgan,YaOnlyLivvOnce,Sprinklr Publishing,2888,279
1553696979988914182,2022-07-31 11:00:00+00:00,"WWE Undisputed Tag Team Champions @WWEUsos ruled at #SummerSlam!

https://t.co/XpFzDBEHtw https://t.co/jagGdRzmt5",SummerSlam,The Usos,WWEUsos,Sprinklr Publishing,2029,218
1553689428207468550,2022-07-31 10:30:00+00:00,".@SuperKingofBros called out @WWERollins at #SummerSlam! 
https://t.co/nUlLFHhDiA https://t.co/pXcpQCuRUH",SummerSlam,"matthew riddle,Seth “Freakin’” Rollins","SuperKingofBros,WWERollins",Sprinklr Publishing,1625,150
1553681878498123778,2022-07-31 10:00:00+00:00,"What a night for @PatMcAfeeShow at #SummerSlam! 

https://t.co/A0eizLICBt https://t.co/n7aUTfqacA",SummerSlam,Pat McAfee,PatMcAfeeShow,Sprinklr Publishing,1403,140
1553666777804148740,2022-07-31 09:00:00+00:00,A returning @EdgeRatedR got payback on #TheJudgmentDay at #SummerSlam and the Mysterios won big!… https://t.co/pueLcw4tu0,"TheJudgmentDay,SummerSlam",Adam (Edge) Copeland,EdgeRatedR,Sprinklr Publishing,2361,225
1553651682093015041,2022-07-31 08:00:01+00:00,The #USTitle remains with @fightbobby following a hard-fought match with @_Theory1 at #SummerSlam!… https://t.co/snvBGycCJW,"USTitle,SummerSlam","Bobby Lashley,Theory","fightbobby,_Theory1",Sprinklr Publishing,1291,147
1553636578781798400,2022-07-31 07:00:00+00:00,".@LoganPaul delivered on his promise to beat his onetime mentor, @mikethemiz at #SummerSlam!… https://t.co/UYUnRUBpf0",SummerSlam,"Logan Paul,The Miz","LoganPaul,mikethemiz",Sprinklr Publishing,2675,210
